actorName,actorImage,actorLink,movieLink,movieName
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0372217,The Comeback
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0293737,The Proud Family
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0227984,Formula 51
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0182000,The Caveman's Valentine
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0217869,Unbreakable
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0162650,Shaft
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0227972,WWE Smackdown!
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0160797,Rules of Engagement
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt20595790,Deep Blue Sea: Deleted Scenes
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0149261,Deep Blue Sea
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0159888,Linc's
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0120915,Star Wars: Episode I - The Phantom Menace
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0248271,"Our Friend, Martin"
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0120802,The Red Violin
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0120768,The Negotiator
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0120780,Out of Sight
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0120184,Sphere
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0119396,Jackie Brown
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0119080,Eve's Bayou
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0118531,One Eight Seven
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0111996,Happily Ever After: Fairy Tales for Every Child
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0116908,The Long Kiss Goodnight
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0117913,A Time to Kill
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0117958,Trees Lounge
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0116448,The Great White Hype
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0119256,Hard Eight
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0113089,Fluke
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0112864,Die Hard with a Vengeance
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0113552,Kiss of Death
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0117577,The Search for One-eye Jimmy
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0110649,The New Age
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0110912,Pulp Fiction
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0109969,Hail Caesar
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0109053,Against the Wall
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0109161,Assault at West Point: The Court-Martial of Johnson Whittaker
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0109842,Fresh
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0113691,Losing Isaiah
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0108399,True Romance
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0107290,Jurassic Park
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0107554,Menace II Society
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0106266,Amos & Andrew
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0107659,Loaded Weapon 1
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0094416,American Experience
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0101124,I'll Fly Away
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0108787,Ghostwriter
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0105112,Patriot Games
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0105813,White Sands
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0104240,Fathers & Sons
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0104573,Juice
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0102174,Jumpin' at the Boneyard
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0101677,Dead and Alive: The Race for Gus Farace
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0102996,Strictly Business
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0101184,Roc
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0104567,Johnny Suede
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0102175,Jungle Fever
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0098844,Law & Order
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0100480,The Return of Superfly
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0099685,Goodfellas
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0099528,The Exorcist III
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0100168,Mo' Better Blues
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0099128,Betsy's Wedding
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt8684118,Public Enemy: 911 is a Joke
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0099294,Common Ground
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0100602,A Shock to the System
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0099395,Def by Temptation
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0098273,Sea of Love
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0092336,The Days and Nights of Molly Dodd
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0097216,Do the Right Thing
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0096646,A Man Called Hawk
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0097164,Dead Man Out
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0094898,Coming to America
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0096054,School Daze
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0088612,Spenser: For Hire
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0093474,Magic Sticks
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0094213,Uncle Tom's Cabin
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0082970,Ragtime
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0080707,The Exterminator
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0217105,The Trial of the Moke
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0074413,The Displaced Person
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0071012,Movin' On
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0202001,Together for Days
